,fips,cases,deaths,popdense,population,ageab55,ageab65,ageab75,diabetes,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,AR,AS,AT,AU,pct_highschool_or_less,% Adults with Diabetes,% Adults with Obesity
1971,37177,169,3,4.0815969,4131,33.40595497,0.193415638,0.092229484,0.13,409.1019124,7.262164125,177.5147929,25.2,55.4587267,49.479544,37.279108,0.26627935,2.0576132,9.0050831,25.99289703,36.45463181,26.96157646,10.5908947,62.44752884,13,43
1972,37179,12505,98,143.96445,235908,24.60365905,0.126863014,0.048400224,0.090000004,530.0795225,4.154161792,78.36865254,8.9,49.16831985,71.624106,11.673619,0.30901877,3.2483,11.427336,10.37210941,24.56777191,29.66018867,35.39992905,34.93988132,9,32
1973,37181,2679,68,68.198647,44582,32.25741331,0.18491768,0.075389171,0.1,600.9151676,15.25279261,253.8260545,23.9,46.74308017,39.199677,50.52039,0.24225023,0.73347986,7.9740703,19.59616852,37.04344177,28.5144043,14.84598541,56.63961029,10,34
1974,37183,44203,344,505.18713,1092305,23.00145106,0.116163526,0.043890672,0.090000004,404.6763496,3.149303537,77.82277221,9.8,48.66278192,59.826237,19.96512,0.28517677,7.437025,10.326511,7.00375843,15.12467384,25.11962509,52.75194168,22.12843227,9,25
1975,37185,1093,9,17.821459,19807,42.0457414,0.254051598,0.106427021,0.07,551.8251123,4.543848134,82.34217749,19.2,49.35123946,38.244054,50.633615,5.1395971,0.32311808,3.8016863,18.41924477,36.65291977,29.1202755,15.80755997,55.07216454,7,41
1976,37187,444,10,13.214015,11859,40.69483093,0.243612446,0.102875453,0.18000001,374.3991905,8.4324142,225.2252252,23.5,47.47449195,44.329202,47.929841,0.21924276,0.33729656,5.8436632,16.30581093,37.41896057,34.76452637,11.51070309,53.7247715,18,42
1977,37189,2605,16,69.139565,55945,27.88810439,0.158244705,0.061006346,0.07,465.6358924,2.859951738,61.42034549,27.2,49.93475735,91.631067,1.7231209,0.29135759,1.1368308,3.7483241,9.218317032,20.73570251,27.81557083,42.23041153,29.95401955,7,17
1978,37191,7422,145,85.908768,123248,29.55017526,0.164432689,0.067903739,0.17,602.2004414,11.76489679,195.3651307,21.4,48.62553551,53.09782,30.995229,0.33185123,1.1910944,12.342594,15.49156857,30.50831032,34.97291183,19.02721214,45.99987888,17,38
1979,37193,3877,72,35.080982,68557,36.43245766,0.215543271,0.091704713,0.14,565.5148271,10.50220984,185.710601,19.9,49.19847718,86.937875,4.335079,0.19108187,0.50906544,6.7637146,19.86815453,31.73833656,32.58012009,15.81338787,51.60649109,14,43
1980,37195,5516,103,85.560829,81455,32.20796759,0.182689829,0.075440427,0.14,677.1837211,12.64501872,186.7295141,21.5,47.31324044,46.992818,39.473328,0.26272174,1.0717575,10.794917,19.72830772,31.45719147,29.17086983,19.64362907,51.18549919,14,32
1981,37197,2377,28,43.277428,37543,34.82673201,0.201528914,0.088192206,0.11,633.1406654,7.458114695,117.7955406,15.3,49.22089338,84.124869,3.0791359,0.2370615,0.3249607,11.165863,17.66332817,33.83539963,36.85154724,11.64972305,51.4987278,11,39
1982,37199,1031,5,22.113115,17903,40.60771938,0.257331174,0.110707703,0.18000001,575.8811372,2.792828018,48.49660524,19.2,49.15377311,92.152154,0.84901974,0.35189632,0.29045411,5.4516003,15.49413109,33.21469116,31.01098061,20.28019714,48.70882225,18,30
1983,38001,190,2,0.89682937,2294,44.46381866,0.278552746,0.142545772,0.13,828.2476024,8.718395815,105.2631579,8.3,49.47689625,92.153442,0.82824761,0.61028772,3.1822145,1.4385353,5.481120586,34.34835434,34.59196091,25.57856178,39.82947493,13,30
1984,38003,1242,26,2.7288911,10542,37.82014798,0.227755644,0.107854297,0.090000004,1178.144565,24.66325175,209.3397746,10.5,50.41737811,92.895085,1.5461962,1.0149877,0.92012901,2.1248341,7.704381943,31.51079178,31.36690712,29.41792107,39.21517372,9,36
1985,38005,990,16,1.9357338,6962,25.99827636,0.139040506,0.055012927,0.11,1422.005171,22.98190175,161.6161616,34.8,51.06291296,41.108876,0.37345591,52.930194,0.2441827,3.4903765,13.70143127,29.47341537,40.66973495,16.1554184,43.17484665,11,38
1986,38007,49,0,0.30885753,919,36.99673558,0.224156692,0.101196953,0.029999999,533.1882481,0,0,8.6,54.51577802,92.383027,0.32644179,0.32644179,4.4613712,1.9586507,10.48158646,33.00283432,30.16997147,26.34560966,43.48442078,3,30
1987,38009,610,20,1.4836168,6411,39.79098425,0.238496334,0.099360474,0.090000004,951.4896272,31.19638122,327.8688525,10.1,51.67680549,91.467792,0.70191859,2.9168617,0.4991421,2.2305412,8.283762932,27.75941849,39.94271851,24.01409912,36.04318142,9,34
1988,38011,305,4,1.0221624,3076,37.38621586,0.214239272,0.106306892,0.1,991.5474642,13.00390117,131.147541,7.8,50.32509753,92.327696,0.19505852,1.2028608,0.13003901,5.3966191,10.93896675,34.64788818,30.18779373,24.22535133,45.58685493,10,23
1989,38013,200,1,0.73471141,2100,36.61904762,0.207619048,0.08047619,0.059999999,952.3809524,4.761904762,50,6.6,52.14285714,93.380952,0.52380953,1.0952381,0.57142857,2.5238095,7.409879684,27.77036095,42.05607605,22.76368523,35.18024063,6,38
1990,38015,13643,175,22.53269,95273,29.05860002,0.160748586,0.071100942,0.090000004,1431.990176,18.36826803,128.2709082,8.3,50.11493288,88.636863,2.3227988,3.8730804,0.80610458,2.5915002,5.71669817,22.69479179,35.82318115,35.76532745,28.41148996,9,31
1991,38017,19866,167,39.708191,181516,22.38425263,0.120066551,0.050370215,0.07,1094.448974,9.200290883,84.0632236,10.7,50.57956323,84.281278,6.2231429,1.2390092,3.6062937,2.7589854,5.179396629,20.07027435,34.55971146,40.19061661,25.24967098,7,31
1992,38019,408,4,0.9928965,3829,42.25646383,0.269522068,0.134499869,0.1,1065.552364,10.4465918,98.03921569,10,51.13606686,94.306606,0.36563072,1.4886393,0.47009662,1.8020371,8.130978584,31.4937458,40.91243744,19.46284103,39.62472439,10,35
1993,38021,688,32,1.6730963,4903,34.81541913,0.204364675,0.105037732,0.12,1403.222517,65.26616357,465.1162791,5.3,49.66347134,93.147051,0.63226596,0.73424433,0.57107895,3.4876607,8.661654472,27.81954956,34.76691818,28.75188065,36.48120403,12,36
1994,38023,137,2,0.69916773,2283,42.13753833,0.252737626,0.11870346,0.11,600.087604,8.760402979,145.9854015,13.7,52.29960578,90.757775,1.9710906,0.78843627,2.4091108,2.5843188,6.658946037,33.98957825,40.82223511,18.52924156,40.64852428,11,35
1995,38025,355,7,0.8327688,4332,32.52539243,0.159279778,0.072714681,0.12,819.4829178,16.1588181,197.1830986,8.9,53.23176362,81.278855,1.3388735,8.7026775,1.1311173,5.470914,8.947885513,33.66109467,36.11930466,21.27171326,42.60898018,12,33
1996,38027,413,6,1.4171631,2313,39.47254648,0.230004323,0.112408128,0.12,1785.559879,25.94033722,145.2784504,13.7,49.63251189,89.710331,0.34587116,3.8478166,0.21616947,3.8478166,10.55488586,29.25211143,33.95657349,26.23642921,39.8069973,12,31
1997,38029,372,10,0.84267932,3295,44.6737481,0.278907436,0.143550835,0.090000004,1128.983308,30.34901366,268.8172043,10.2,50.74355083,95.326251,0.24279212,1.1229135,0.97116847,1.0925645,12.7302494,35.24355316,33.8518219,18.17437553,47.97380257,9,27
1998,38031,525,19,1.9540526,3216,39.11691542,0.225124378,0.11380597,0.090000004,1632.462687,59.07960199,361.9047619,7.2,49.56467662,94.651741,0.31094528,1.1504975,0.83955228,2.0833334,9.655172348,25.99137878,37.62931061,26.72413826,35.64655113,9,36
1999,38033,200,0,0.68198615,1769,40.07914076,0.244205766,0.114754098,0.12,1130.58225,0,0,6.5,49.74561899,94.064444,0.50876201,1.1871113,0.16958733,2.9395139,7.142857075,25.31055832,40.68323135,26.86335373,32.45341539,12,33
2000,38035,9237,66,19.0271,70770,23.45909284,0.126847534,0.053652678,0.090000004,1305.214074,9.325985587,71.45177006,17.2,51.63911262,82.95747,4.616363,2.5166031,3.0408366,4.3803871,4.90350008,22.18411064,37.33423615,35.57815552,27.08761072,9,31
2001,38037,172,7,0.55245531,2374,45.57708509,0.299073294,0.139005897,0.13,724.5155855,29.48609941,406.9767442,11.8,49.915754,94.439763,0.16849199,1.6849199,0.16849199,1.600674,9.914040565,36.10315323,35.93123245,18.05157661,46.01719379,13,28
2002,38039,298,2,1.2158009,2232,46.10215054,0.301971326,0.137544803,0.12,1335.125448,8.960573477,67.11409396,8.1,51.47849462,97.087812,0.4480287,0.67204302,0.17921147,1.3888889,10.71835804,33.40935135,30.10262299,25.76966858,44.12770939,12,30
2003,38041,268,4,0.85730666,2514,36.87350835,0.224343675,0.118536197,0.07,1066.030231,15.91089897,149.2537313,9.5,48.44868735,90.89101,0.75576771,3.1821799,0.43754973,2.4264121,12.93193722,33.82199097,40.26177979,12.98429298,46.75392818,7,32
2004,38043,248,8,0.70009649,2450,41.75510204,0.244897959,0.11755102,0.11,1012.244898,32.65306122,322.5806452,10,51.75510204,94.244897,0.32653061,0.20408162,0.69387755,4.0408164,9.15730381,33.82022476,39.32584381,17.69662857,42.97752857,11,38
2005,38045,469,16,1.3686103,4062,44.11619892,0.270310192,0.139832595,0.079999998,1154.603644,39.38946332,341.1513859,11.6,51.60019695,96.774989,0.27080255,0.51698671,0.12309208,1.4771049,13.82113838,28.92953873,32.65582657,24.59349632,42.75067711,8,32
2006,38047,214,8,0.74008507,1903,41.67104572,0.259590121,0.139779296,0.1,1124.5402,42.03888597,373.8317757,7.5,51.65528114,94.902784,0.15764582,0.73568053,0.36784026,2.3646872,12.02898598,33.18840408,35.14492798,19.63768196,45.21739006,10,29
2007,38049,534,19,1.1982974,5816,35.5914718,0.20409216,0.093191197,0.079999998,918.1568088,32.66850069,355.8052434,8.6,51.78817056,95.202887,0.3954608,0.87689133,0.30949106,2.0976616,9.231513023,33.61527252,35.74190521,21.4113102,42.84678555,8,32
2008,38051,312,7,1.0239463,2585,48.04642166,0.306769826,0.185299807,0.059999999,1206.96325,27.07930368,224.3589744,8.1,48.78143133,94.081235,0.50290134,0.65764021,1.5087041,2.3984525,18.1590786,33.01651001,33.21660995,15.6078043,51.17558861,6,27
2009,38053,1029,11,1.9066758,13632,19.97505869,0.091549296,0.035871479,0.090000004,754.8415493,8.069248826,106.8999028,13.5,53.38174883,77.420777,1.5184859,8.6781107,0.84360326,8.6781107,9.251820564,28.40823555,36.56791306,25.77203178,37.66005611,9,29
2010,38055,1126,27,1.745603,9541,40.15302379,0.235614715,0.095692275,0.11,1180.169794,28.29892045,239.7868561,8.2,51.01142438,88.973904,0.33539461,6.2467247,0.2305838,2.4630541,7.553956985,33.75539398,37.85611343,20.83453178,41.30935097,11,34
2011,38057,1011,9,3.0612741,8267,37.22027338,0.19257288,0.085762671,0.11,1222.934559,10.8866578,89.02077151,7.1,51.63904681,92.391437,0.5564292,1.983791,0.5443329,3.0119753,8.60340786,26.99632454,42.68292618,21.71734047,35.5997324,11,31
2012,38059,4629,88,6.2329926,31095,30.12703007,0.167325937,0.075928606,0.079999998,1488.663772,28.30036983,190.1058544,8.1,50.59012703,89.602828,1.054832,3.3027817,0.43093744,3.7272874,8.104282379,29.38087845,35.6542778,26.86056137,37.48516083,8,34
2013,38061,1186,15,2.1614099,10218,24.26110785,0.116754747,0.043354864,0.1,1160.69681,14.67997651,126.4755481,10.1,53.65042083,60.099822,1.0275983,27.73537,0.29359953,8.0544136,7.645446301,33.85622787,38.0749321,20.42339325,41.50167418,10,39
2014,38063,408,10,1.1282892,2869,45.90449634,0.269083304,0.129661903,0.12,1422.098292,34.8553503,245.0980392,10.5,51.30707564,93.203205,0.80167307,1.49878,0.1394214,2.6838619,8.199725151,29.18002701,37.65460205,24.96564293,37.37975216,12,38
2015,38065,149,2,1.0431273,1952,38.1147541,0.22182377,0.077356557,0.090000004,763.3196721,10.24590164,134.2281879,9,52.25409836,93.186474,0.40983604,2.612705,0.25614754,1.9979509,8.709176064,30.79315758,39.42457199,21.07309532,39.50233364,9,28
2016,38067,699,9,2.39766,6947,40.06045775,0.231322873,0.106664747,0.14,1006.189722,12.95523247,128.7553648,7,52.81416439,90.168417,0.64776163,2.0152584,0.4318411,3.3827551,10.44129276,31.81639099,37.11584091,20.6264782,42.25768375,14,39
2017,38069,495,21,1.5471299,4081,38.56897819,0.235726538,0.121538839,0.11,1212.938005,51.45797599,424.2424242,17.1,51.18843421,91.6197,0.8086253,4.3861799,0.098015193,1.9603038,6.659939289,35.21695328,37.16784286,20.95526314,41.87689257,11,36
2018,38071,1466,19,3.7346613,11481,34.67467991,0.198763174,0.092936155,0.1,1276.892257,16.54908109,129.6043656,11.6,50.37017681,82.989287,0.81874402,9.7465381,0.62712305,2.6826931,8.088889122,28.76190567,36.76190567,26.3873024,36.85079479,10,30
2019,38073,550,11,2.3447566,5237,36.10845904,0.206415887,0.102730571,0.15000001,1050.219591,21.00439183,200,5.8,51.99541722,94.214243,0.64922664,0.74470118,1.0311247,1.9476799,9.007593155,35.40193939,36.47551727,19.11495209,44.40953255,15,33
2020,38075,276,12,1.0450983,2374,36.85762426,0.203032856,0.096882898,0.07,1162.594777,50.54759899,434.7826087,4.7,52.27464195,94.903117,0.37910698,0.463353,0.37910698,2.274642,4.696789742,34.06658554,41.14149857,20.0951252,38.76337528,7,30
2021,38077,1545,15,4.3669562,16239,32.5635815,0.178828746,0.084857442,0.090000004,951.4132644,9.237021984,97.08737864,9.4,51.53642466,91.163248,1.0037564,2.2168852,0.59732744,3.3807501,9.269263268,27.06852341,42.36565399,21.29656029,36.33778667,9,36
2022,38079,1883,21,6.1142721,14301,23.7675687,0.116844976,0.04454234,0.15000001,1316.69114,14.68428781,111.5241636,29.3,49.79372072,17.935808,0.41255858,76.603037,0.17481295,2.0068526,12.4563303,25.80411911,42.15154648,19.58800125,38.26044941,15,43
2023,38081,407,5,1.7404842,3870,37.54521964,0.225322997,0.094832041,0.11,1051.679587,12.91989664,122.8501229,3.8,53.74677003,91.395348,1.8087855,1.1369509,0.74935402,3.1782947,8.102345467,36.35394287,37.06467819,18.47903252,44.45628834,11,32
2024,38083,97,2,0.53564495,1349,48.70274277,0.323943662,0.182357302,0.039999999,719.051149,14.82579689,206.185567,14,50.18532246,95.181614,0,1.3343217,0.29651595,1.2601927,12.48852158,37.46556473,35.44536209,14.60055065,49.9540863,4,37
2025,38085,604,10,1.5379236,4358,18.03579624,0.081000459,0.034189995,0.20999999,1385.956861,22.94630564,165.5629139,36.5,49.86232217,12.804039,0.59660394,78.063333,0.18357044,4.6351537,16.32653046,32.39796066,36.26700592,15.00850296,48.72449112,21,39
2026,38087,28,0,0.24248825,763,43.64351245,0.229357798,0.095674967,0.11,366.9724771,0,0,5.5,52.29357798,93.184799,1.0484928,1.1795544,0,3.8007863,9.926470757,28.49264717,35.66176605,25.91911697,38.41911793,11,27
2027,38089,4060,47,8.9662256,30997,25.43149337,0.135626028,0.066490306,0.07,1309.804175,15.16275769,115.7635468,8.8,51.78243056,86.737424,3.1132044,1.3678744,1.5162758,5.5489242,9.524980545,32.08103943,35.94610596,22.44787598,41.60601997,7,34
2028,38091,166,2,1.0316523,1903,40.98791382,0.241198108,0.103520757,0.14,872.3068839,10.50972149,120.4819277,6,52.28586442,94.692588,0.36784026,1.5239096,0.26274305,2.2595901,3.689167976,25.27472496,40.10988998,30.92621613,28.96389294,14,35
2029,38093,3133,70,3.6350195,20917,34.00105178,0.190897356,0.08667591,0.11,1497.824736,33.46560214,223.4280243,11.8,51.43184969,91.681409,1.6876224,1.5920065,0.86532487,2.6533442,9.116437912,33.82191849,33.39725876,23.66438293,42.9383564,11,32
2030,38095,273,10,0.82604975,2192,43.43065693,0.250912409,0.126368613,0.11,1245.437956,45.62043796,366.3003663,12.2,50.50182482,90.784669,0.41058394,5.0638687,0.13686131,1.9616788,8.585546494,33.84805298,40.58060455,16.98579407,42.43359947,11,36
2031,38097,910,17,3.6001,8037,34.12965037,0.195968645,0.098295384,0.13,1132.263282,21.15217121,186.8131868,6.6,50.75276845,91.700882,0.8087595,1.1944756,0.55991043,3.8073909,6.560088158,25.98309517,38.51525116,28.94156647,32.54318333,13,38
2032,38099,1626,21,3.2134295,10667,37.04884222,0.212055873,0.103403019,0.1,1524.327365,19.68688478,129.1512915,9.6,51.18590044,83.93175,0.50623417,1.6686978,0.97496957,11.634012,14.62965393,32.96934509,35.20589447,17.19510651,47.59899902,10,34
2033,38101,8439,173,12.993566,67744,23.56371044,0.12753897,0.058765352,0.090000004,1245.719178,25.53731696,205.0005925,9.1,52.38397496,82.501769,4.4048183,2.2068376,1.7270902,6.2869035,6.292196751,29.96601295,34.44862747,29.29316139,36.25820971,9,33
2034,38103,400,6,1.2024031,3957,44.30123831,0.277735658,0.145817539,0.1,1010.866818,15.16300227,150,6.6,50.69497094,95.830172,0.35380339,0.83396509,0.27798838,1.2383118,12.98701286,32.91182327,31.92071152,22.18045044,45.89883614,10,36
2035,38105,3955,31,6.5683703,35350,20.40169731,0.095841584,0.041669024,0.090000004,1118.811881,8.769448373,78.3817952,6.9,53.8698727,79.62659,4.4016972,3.6973126,0.95898164,7.9405941,9.516778946,27.06040192,39.86129761,23.56152153,36.57718086,9,37
2036,39001,1367,14,18.333445,27724,32.64319723,0.179303131,0.074303852,0.16,493.0745924,5.049776367,102.4140454,22.6,49.59601789,96.230704,0.46169385,0.49054972,0.35348434,1.0352042,19.82409096,44.51993561,22.47853851,13.17743683,64.34402657,16,32
2037,39003,8308,111,98.479599,102663,31.30728695,0.176470588,0.07647351,0.13,809.249681,10.81207446,133.6061627,14.8,50.44368468,80.707753,12.357909,0.19286403,0.75392304,3.1637494,9.697013855,38.83867264,32.53163528,18.93267822,48.53568649,13,34
2038,39005,2729,37,49.061363,53745,32.53325891,0.187105777,0.082984464,0.11,507.7681645,6.884361336,135.5807988,13.3,49.24365057,95.469344,0.79821376,0.19722765,0.72564888,1.4792074,11.52534771,41.58987808,25.93907547,20.94569778,53.11522579,11,33
2039,39007,3829,66,53.615894,97493,34.07424123,0.190670099,0.080651944,0.14,392.7461459,6.7697168,172.3687647,20.3,50.40464444,89.323336,3.4946099,0.21847722,0.49849735,4.3223616,13.98087692,44.56623077,27.17613029,14.27676105,58.5471077,14,38
2040,39009,3101,9,50.458954,65818,24.32465283,0.131742077,0.050305388,0.12,471.1477104,1.367407092,29.02289584,30.6,49.78577289,89.309913,2.7788751,0.24157525,3.5051201,1.9432373,9.979990959,35.13411331,24.69175911,30.19413757,45.11410427,12,33
2041,39011,3642,55,44.059006,45804,32.64343725,0.183957733,0.0814776,0.11,795.1270631,12.00768492,151.0159253,8.7,49.96288534,95.803863,0.58510173,0.16155795,0.56763603,1.7727708,7.335869789,43.47349548,30.3205204,18.87011528,50.80936527,11,38
2042,39013,3169,38,48.980591,67505,36.51136953,0.208458633,0.089208207,0.13,469.4467077,5.629212651,119.9116441,13.6,51.11769499,92.63314,4.195245,0.17035775,0.4607066,1.0058514,9.838606834,42.39346313,31.1019249,16.66600418,52.23206997,13,35
2043,39015,2367,12,34.355587,43602,33.03976882,0.18031283,0.077037751,0.14,542.8650062,2.752167332,50.69708492,15.9,49.57570754,96.266228,0.90821525,0.23393421,0.27062979,1.1375625,12.13507557,45.58799362,27.36727715,14.90965366,57.72306919,14,34
2044,39017,25723,188,316.39621,382378,27.70896861,0.146912218,0.059909304,0.11,672.7112962,4.91660085,73.08634296,13,49.05590803,80.501753,8.5190572,0.16475844,3.6320083,4.8645582,9.369955063,32.90637589,27.48544693,30.23822403,42.27633095,11,32
2045,39019,1127,13,26.49724,27081,37.48384476,0.211218197,0.08950925,0.14,416.1589306,4.800413574,115.350488,13.1,50.06092833,96.011966,0.63513163,0.28802482,0.43942248,1.351501,10.543993,49.70230484,26.48211288,13.27158928,60.24629784,14,39
2046,39021,1917,23,34.879257,38754,32.69081901,0.181478041,0.076895288,0.13,494.6586159,5.934871239,119.9791341,11,49.81937348,93.327141,2.0410797,0.38189606,0.48511121,1.6488621,8.837330818,46.19395065,28.88425446,16.08446312,55.03128147,13,32
2047,39023,8988,186,130.93625,134585,33.29791582,0.194092952,0.083233644,0.15000001,667.8307389,13.82026229,206.9425901,15.8,48.4095553,84.030908,8.7245978,0.24445518,0.70513058,3.5159934,11.28055382,37.87717438,32.13541412,18.70685577,49.1577282,15,34
2048,39025,12046,76,175.46826,205466,30.89221574,0.163204618,0.064438885,0.11,586.2770483,3.698908822,63.09148265,9.5,49.32397574,93.386251,1.5696028,0.17423808,1.2975383,2.0397535,9.754208565,32.36646271,29.2505455,28.62878227,42.12067127,11,37
2049,39027,2355,39,39.733051,42057,31.40499798,0.17062558,0.070261788,0.14,559.9543477,9.273129324,165.6050955,13,49.33304801,93.454123,2.1328198,0.24966118,0.52072187,1.5431439,11.65661621,39.13444519,30.29088402,18.91805649,50.7910614,14,33
